Optimization Level:-O0 N:3 M:12
Gups:  0.120420
Gups:  0.123006
Gups:  0.121556
Gups:  0.110838
Gups:  0.123006
Gups:  0.120420
Gups:  0.121556
Gups:  0.122713
Gups:  0.121556
Gups:  0.121843
Optimization Level:-O1 N:3 M:12
Gups:  0.440509
Gups:  0.422456
Gups:  0.440509
Gups:  0.436776
Gups:  0.440509
Gups:  0.409045
Gups:  0.440509
Gups:  0.409045
Gups:  0.440509
Gups:  0.425947
Optimization Level:-O2 N:3 M:12
Gups:  0.422456
Gups:  0.436776
Gups:  0.440509
Gups:  0.440509
Gups:  0.456103
Gups:  0.456103
Gups:  0.425947
Gups:  0.422456
Gups:  0.456103
Gups:  0.440509
Optimization Level:-O3 N:3 M:12
Gups:  0.436776
Gups:  0.422456
Gups:  0.409045
Gups:  0.440509
Gups:  0.409045
Gups:  0.422456
Gups:  0.436776
Gups:  0.440509
Gups:  0.456103
Gups:  0.436776
Optimization Level:-O0 N:7 M:28
Gups:  0.119899
Gups:  0.119068
Gups:  0.119542
Gups:  0.119542
Gups:  0.119899
Gups:  0.120019
Gups:  0.119899
Gups:  0.120500
Gups:  0.118951
Gups:  0.120019
Optimization Level:-O1 N:7 M:28
Gups:  0.511741
Gups:  0.503176
Gups:  0.511741
Gups:  0.511741
Gups:  0.511741
Gups:  0.511741
Gups:  0.494893
Gups:  0.511741
Gups:  0.511741
Gups:  0.511741
Optimization Level:-O2 N:7 M:28
Gups:  0.503176
Gups:  0.511741
Gups:  0.520602
Gups:  0.511741
Gups:  0.503176
Gups:  0.513928
Gups:  0.511741
Gups:  0.520602
Gups:  0.522866
Gups:  0.520602
Optimization Level:-O3 N:7 M:28
Gups:  0.511741
Gups:  0.469762
Gups:  0.513928
Gups:  0.513928
Gups:  0.511741
Gups:  0.469762
Gups:  0.513928
Gups:  0.511741
Gups:  0.511741
Gups:  0.511741
Optimization Level:-O0 N:10 M:40
Gups:  0.117349
Gups:  0.117029
Gups:  0.119057
Gups:  0.118727
Gups:  0.114456
Gups:  0.118400
Gups:  0.119388
Gups:  0.117349
Gups:  0.115379
Gups:  0.099191
Optimization Level:-O1 N:10 M:40
Gups:  0.460586
Gups:  0.525378
Gups:  0.525378
Gups:  0.531884
Gups:  0.517466
Gups:  0.525378
Gups:  0.519029
Gups:  0.525378
Gups:  0.525378
Gups:  0.475897
Optimization Level:-O2 N:10 M:40
Gups:  0.531884
Gups:  0.533536
Gups:  0.538554
Gups:  0.493674
Gups:  0.523776
Gups:  0.523776
Gups:  0.531884
Gups:  0.531884
Gups:  0.538554
Gups:  0.531884
Optimization Level:-O3 N:10 M:40
Gups:  0.531884
Gups:  0.531884
Gups:  0.531884
Gups:  0.531884
Gups:  0.531884
Gups:  0.531884
Gups:  0.505290
Gups:  0.531884
Gups:  0.533536
Gups:  0.531884
Optimization Level:-O0 N:14 M:56
Gups:  0.113774
Gups:  0.113345
Gups:  0.113345
Gups:  0.112866
Gups:  0.112655
Gups:  0.112234
Gups:  0.113990
Gups:  0.107183
Gups:  0.112444
Gups:  0.112234
Optimization Level:-O1 N:14 M:56
Gups:  0.444581
Gups:  0.444581
Gups:  0.444581
Gups:  0.444581
Gups:  0.444581
Gups:  0.447892
Gups:  0.444581
Gups:  0.447892
Gups:  0.447892
Gups:  0.444581
Optimization Level:-O2 N:14 M:56
Gups:  0.431036
Gups:  0.444581
Gups:  0.444581
Gups:  0.451254
Gups:  0.447892
Gups:  0.437306
Gups:  0.434933
Gups:  0.444581
Gups:  0.452102
Gups:  0.451254
Optimization Level:-O3 N:14 M:56
Gups:  0.447892
Gups:  0.444581
Gups:  0.447892
Gups:  0.427968
Gups:  0.431036
Gups:  0.444581
Gups:  0.447892
Gups:  0.447892
Gups:  0.451254
Gups:  0.447892
Optimization Level:-O0 N:17 M:68
Gups:  0.097255
Gups:  0.095631
Gups:  0.095381
Gups:  0.097385
Gups:  0.096293
Gups:  0.096325
Gups:  0.096708
Gups:  0.097385
Gups:  0.096452
Gups:  0.094978
Optimization Level:-O1 N:17 M:68
Gups:  0.333019
Gups:  0.334929
Gups:  0.334545
Gups:  0.336472
Gups:  0.334545
Gups:  0.334929
Gups:  0.334545
Gups:  0.336472
Gups:  0.336472
Gups:  0.336472
Optimization Level:-O2 N:17 M:68
Gups:  0.338030
Gups:  0.334929
Gups:  0.334929
Gups:  0.331507
Gups:  0.334929
Gups:  0.312028
Gups:  0.336472
Gups:  0.313703
Gups:  0.334929
Gups:  0.323789
Optimization Level:-O3 N:17 M:68
Gups:  0.336472
Gups:  0.333399
Gups:  0.327052
Gups:  0.338030
Gups:  0.334545
Gups:  0.334545
Gups:  0.336085
Gups:  0.334929
Gups:  0.310700
Gups:  0.328524
Optimization Level:-O0 N:20 M:80
Gups:  0.090707
Gups:  0.091748
Gups:  0.092365
Gups:  0.089829
Gups:  0.092689
Gups:  0.073137
Gups:  0.087608
Gups:  0.091724
Gups:  0.092889
Gups:  0.092241
Optimization Level:-O1 N:20 M:80
Gups:  0.266768
Gups:  0.280717
Gups:  0.256034
Gups:  0.282331
Gups:  0.282564
Gups:  0.269488
Gups:  0.284435
Gups:  0.280488
Gups:  0.265942
Gups:  0.285380
Optimization Level:-O2 N:20 M:80
Gups:  0.284435
Gups:  0.285380
Gups:  0.273130
Gups:  0.276648
Gups:  0.264306
Gups:  0.282331
Gups:  0.278668
Gups:  0.282564
Gups:  0.286331
Gups:  0.283496
Optimization Level:-O3 N:20 M:80
Gups:  0.281407
Gups:  0.284435
Gups:  0.282564
Gups:  0.284435
Gups:  0.282331
Gups:  0.285380
Gups:  0.285617
Gups:  0.287529
Gups:  0.279575
Gups:  0.284435
Optimization Level:-O0 N:24 M:96
Gups:  0.040686
Gups:  0.040739
Gups:  0.040289
Gups:  0.036479
Gups:  0.040840
Gups:  0.040554
Gups:  0.040759
Gups:  0.040739
Gups:  0.040622
Gups:  0.040775
Optimization Level:-O1 N:24 M:96
Gups:  0.094807
Gups:  0.094895
Gups:  0.094982
Gups:  0.094895
Gups:  0.095267
Gups:  0.094807
Gups:  0.095267
Gups:  0.095157
Gups:  0.095157
Gups:  0.095157
Optimization Level:-O2 N:24 M:96
Gups:  0.094352
Gups:  0.094352
Gups:  0.094982
Gups:  0.095070
Gups:  0.095070
Gups:  0.095355
Gups:  0.094982
Gups:  0.094352
Gups:  0.095333
Gups:  0.094895
Optimization Level:-O3 N:24 M:96
Gups:  0.094982
Gups:  0.070469
Gups:  0.105912
Gups:  0.095444
Gups:  0.094720
Gups:  0.095267
Gups:  0.094807
Gups:  0.095333
Gups:  0.095532
Gups:  0.095355
Optimization Level:-O0 N:27 M:108
Gups:  0.036036
Gups:  0.035836
Gups:  0.035989
Gups:  0.035919
Gups:  0.035849
Gups:  0.035905
Gups:  0.036022
Gups:  0.036070
Gups:  0.035989
Gups:  0.035930
Optimization Level:-O1 N:27 M:108
Gups:  0.073291
Gups:  0.073198
Gups:  0.073337
Gups:  0.073581
Gups:  0.073279
Gups:  0.073337
Gups:  0.073233
Gups:  0.073488
Gups:  0.073628
Gups:  0.073488
Optimization Level:-O2 N:27 M:108
Gups:  0.073233
Gups:  0.073383
Gups:  0.073430
Gups:  0.073535
Gups:  0.073780
Gups:  0.073488
Gups:  0.073048
Gups:  0.073383
Gups:  0.073535
Gups:  0.073337
Optimization Level:-O3 N:27 M:108
Gups:  0.073383
Gups:  0.073430
Gups:  0.073476
Gups:  0.073488
Gups:  0.073337
Gups:  0.073291
Gups:  0.073094
Gups:  0.073233
Gups:  0.073244
Gups:  0.061955
